Bank-leitzahl;Bezeichnung;PLZ;Ort;BIC
73369920;Raiffeisenbank Kempten-Oberallgäu;87527;Sonthofen;GENODEF1SFO
73369920;Raiffeisenbank Kempten-Oberallgäu;87538;Bolsterlang;
73369920;Raiffeisenbank Kempten-Oberallgäu;87545;Burgberg i. Allgäu;
73369920;Raiffeisenbank Kempten-Oberallgäu;87535;Fischen i. Allgäu;
73369920;Raiffeisenbank Kempten-Oberallgäu;87544;Blaichach;
73369920;Raiffeisenbank Kempten-Oberallgäu;87538;Obermaiselstein;
73369920;Raiffeisenbank Kempten-Oberallgäu;87551;Oberstdorf;
73369920;Raiffeisenbank Kempten-Oberallgäu;87549;Rettenberg;
73369920;Raiffeisenbank Kempten-Oberallgäu;87509;Immenstadt i. Allgäu;
73369920;Raiffeisenbank Kempten-Oberallgäu;87547;Missen-Wilhams;
73369920;Raiffeisenbank Kempten-Oberallgäu;87448;Waltenhofen;
73369920;Raiffeisenbank Kempten-Oberallgäu;87534;Oberstaufen;
73369920;Raiffeisenbank Kempten-Oberallgäu;87541;Bad Hindelang;
73369920;Raiffeisenbank Kempten-Oberallgäu;87439;Kempten (Allgäu);
73369920;Raiffeisenbank Kempten-Oberallgäu;87474;Buchenberg;
73369920;Raiffeisenbank Kempten-Oberallgäu;87488;Betzigau;
73369920;Raiffeisenbank Kempten-Oberallgäu;87499;Wildpoldsried;
73369920;Raiffeisenbank Kempten-Oberallgäu;87487;Wiggensbach;
73369920;Raiffeisenbank Kempten-Oberallgäu (Gf P2);87527;Sonthofen;
73369933;Raiffeisenbank Südliches Ostallgäu;87637;Seeg;GENODEF1RHP
73369933;Raiffeisenbank Südliches Ostallgäu;87675;Stötten a. Auerberg;
73369933;Raiffeisenbank Südliches Ostallgäu;87642;Halblech;
73369933;Raiffeisenbank Südliches Ostallgäu;87663;Lengenwang;
73369933;Raiffeisenbank Südliches Ostallgäu;87672;Roßhaupten;
73369933;Raiffeisenbank Südliches Ostallgäu;87494;Rückholz;
73369933;Raiffeisenbank Südliches Ostallgäu;87616;Marktoberdorf;
73369933;Raiffeisenbank Südliches Ostallgäu (Gf P2);87637;Seeg;
73369936;Raiffeisenbank Seeg -alt-;87637;Seeg;GENODEF1SER
73369954;Raiffeisenbank Wald-Görisried;87616;Wald;GENODEF1WGO
73369954;Raiffeisenbank Wald-Görisried;87657;Görisried;
73369954;Raiffeisenbank Wald-Görisried (Gf P2);87616;Wald;
73370008;Deutsche Bank;87404;Kempten (Allgäu);DEUTDEMM733
73370008;Deutsche Bank;87682;Memmingen;DEUTDEMM734
73370008;Deutsche Bank;87516;Sonthofen;DEUTDEMM735
73370008;Deutsche Bank;87609;Marktoberdorf;DEUTDEMM736
73370008;Deutsche Bank;87600;Kaufbeuren;DEUTDEMM737
73370008;Deutsche Bank;82538;Geretsried;
73370024;DB Privat- und Firmenkundenbank (Deutsche Bank PGK);87404;Kempten (Allgäu);DEUTDEDB733
73370024;DB Privat- und Firmenkundenbank (Deutsche Bank PGK);87600;Kaufbeuren;DEUTDEDB737
73370024;DB Privat- und Firmenkundenbank (Deutsche Bank PGK);87609;Marktoberdorf;DEUTDEDB736
73370024;DB Privat- und Firmenkundenbank (Deutsche Bank PGK);87682;Memmingen;DEUTDEDB734
73370024;DB Privat- und Firmenkundenbank (Deutsche Bank PGK);87516;Sonthofen;DEUTDEDB735
73370024;DB Privat- und Firmenkundenbank (Deutsche Bank PGK);82538;Geretsried;
73380004;Commerzbank vormals Dresdner Bank;87404;Kempten (Allgäu);DRESDEFF733
73390000;Allgäuer Volksbank Kempten-Sonthofen;87416;Kempten (Allgäu);GENODEF1KEV
73390000;Allgäuer Volksbank Kempten-Sonthofen;87515;Sonthofen;
73390000;Allgäuer Volksbank Kempten-Sonthofen (Gf P2);87416;Kempten (Allgäu);
73390000;Allgäuer Volksbank Kempten-Sonthofen Zw;87536;Fischen i. Allgäu;
73390000;Allgäuer Volksbank Kempten-Sonthofen Zw;87542;Blaichach;
73390000;Allgäuer Volksbank Kempten-Sonthofen Zw;87551;Oberstdorf;
73392000;Volksbank Immenstadt;87509;Immenstadt i. Allgäu;GENODEF1IMV
73392000;Volksbank Immenstadt (Gf P2);87509;Immenstadt i. Allgäu;
73420071;UniCredit Bank - HypoVereinsbank;87600;Kaufbeuren;HYVEDEMM427
73420071;UniCredit Bank - HypoVereinsbank;86839;Türkheim;HYVEDEMM427
73420071;UniCredit Bank - HypoVereinsbank;87609;Marktoberdorf;HYVEDEMM427
73421478;UniCredit Bank - HypoVereinsbank;86951;Schongau;HYVEDEMM666
73440048;Commerzbank;87600;Kaufbeuren;COBADEFFXXX
73450000;Kreis- und Stadtsparkasse Kaufbeuren;87600;Kaufbeuren;BYLADEM1KFB
73450000;Kreis- und Stadtsparkasse Kaufbeuren;86807;Buchloe;
73450000;Kreis- und Stadtsparkasse Kaufbeuren;87656;Germaringen;
73450000;Kreis- und Stadtsparkasse Kaufbeuren;87666;Pforzen;
73450000;Kreis- und Stadtsparkasse Kaufbeuren;87665;Mauerstetten;
73450000;Kreis- und Stadtsparkasse Kaufbeuren;87679;Westendorf;
73451450;Kreissparkasse Schongau -alt-;82362;Weilheim i. OB;BYLADEM1SOG
73460046;VR Bank Augsburg-Ostallgäu;87600;Kaufbeuren;GENODEF1KFB
73460046;VR Bank Augsburg-Ostallgäu;86854;Amberg;
73460046;VR Bank Augsburg-Ostallgäu;86807;Buchloe;
73460046;VR Bank Augsburg-Ostallgäu;87674;Ruderatshofen;
73460046;VR Bank Augsburg-Ostallgäu;87640;Biessenhofen;
73460046;VR Bank Augsburg-Ostallgäu;87616;Marktoberdorf;
73460046;VR Bank Augsburg-Ostallgäu;87665;Mauerstetten;
73460046;VR Bank Augsburg-Ostallgäu;87677;Stöttwang;
73460046;VR Bank Augsburg-Ostallgäu;86860;Jengen;
73460046;VR Bank Augsburg-Ostallgäu;86862;Lamerdingen;
73460046;VR Bank Augsburg-Ostallgäu;87629;Füssen;
73460046;VR Bank Augsburg-Ostallgäu;87643;Schwangau;
73460046;VR Bank Augsburg-Ostallgäu;87647;Unterthingau;
73460046;VR Bank Augsburg-Ostallgäu;87459;Pfronten;
73460046;VR Bank Augsburg-Ostallgäu;87659;Hopferau;
73460046;VR Bank Augsburg-Ostallgäu;86971;Peiting;
73460046;VR Bank Augsburg-Ostallgäu;86983;Lechbruck am See;
73460046;VR Bank Augsburg-Ostallgäu;86956;Schongau;
73460046;VR Bank Augsburg-Ostallgäu;87497;Wertach;
73460046;VR Bank Augsburg-Ostallgäu;87484;Nesselwang;
73460046;VR Bank Augsburg-Ostallgäu;87466;Oy-Mittelberg;
73460046;VR Bank Augsburg-Ostallgäu;87669;Rieden am Forggensee;
73460046;VR Bank Augsburg-Ostallgäu (Gf P2);87600;Kaufbeuren;
73480013;Commerzbank vormals Dresdner Bank;87572;Kaufbeuren;DRESDEFF734
74020074;UniCredit Bank - HypoVereinsbank;94002;Passau;HYVEDEMM445
74020074;UniCredit Bank - HypoVereinsbank;94441;Plattling;HYVEDEMM445
74020074;UniCredit Bank - HypoVereinsbank;94470;Vilshofen an der Donau;HYVEDEMM445
74020074;UniCredit Bank - HypoVereinsbank;94052;Pocking;HYVEDEMM445
74020100;Raiffeisenlandesbank OÖ Zndl Süddeutschland;80333;München;RZOODE77XXX
74020150;Raiffeisenlandesbank OÖ Zndl Südde - für interne Zwecke;80333;München;RZOODE77050
74040082;Commerzbank Passau;94032;Passau;COBADEFFXXX
74050000;Sparkasse Passau;94014;Passau;BYLADEM1PAS
74050000;Sparkasse Passau;94110;Wegscheid;
74050000;Sparkasse Passau;94107;Untergriesbach;
74050000;Sparkasse Passau;94104;Tittling;
74050000;Sparkasse Passau;94099;Ruhstorf a.d.Rott;
74050000;Sparkasse Passau;94094;Rotthalmünster;
74050000;Sparkasse Passau;94060;Pocking;
74050000;Sparkasse Passau;94051;Hauzenberg;
74050000;Sparkasse Passau;94116;Hutthurm;
74050000;Sparkasse Passau;94152;Neuhaus a.Inn;
74050000;Sparkasse Passau;94130;Obernzell;
74050000;Sparkasse Passau;94474;Vilshofen an der Donau;
74050000;Sparkasse Passau;94535;Eging a.See;
74050000;Sparkasse Passau;94501;Aldersbach;
74050000;Sparkasse Passau;94496;Ortenburg;
74050000;Sparkasse Passau;94538;Fürstenstein;
74050000;Sparkasse Passau;94081;Fürstenzell;
74050000;Sparkasse Passau;94072;Bad Füssing;
74050000;Sparkasse Passau;94086;Bad Griesbach i.Rottal;
74050000;Sparkasse Passau;94121;Salzweg;
74050000;Sparkasse Passau;94136;Thyrnau;
74050000;Sparkasse Passau;94161;Ruderting;
74050000;Sparkasse Passau;94113;Tiefenbach;
74051230;Sparkasse Freyung-Grafenau;94075;Freyung;BYLADEM1FRG
74051230;Sparkasse Freyung-Grafenau;94513;Schönberg;
74051230;Sparkasse Freyung-Grafenau;94133;Röhrnbach;
74051230;Sparkasse Freyung-Grafenau;94157;Perlesreut;
74051230;Sparkasse Freyung-Grafenau;94065;Waldkirchen;
74051230;Sparkasse Freyung-Grafenau;94169;Thurmansbang;
74051230;Sparkasse Freyung-Grafenau;94476;Grafenau;
74051230;Sparkasse Freyung-Grafenau;94556;Neuschönau;
74051230;Sparkasse Freyung-Grafenau;94089;Neureichenau;
74051230;Sparkasse Freyung-Grafenau;94151;Mauth;
74051230;Sparkasse Freyung-Grafenau;94518;Spiegelau;
74051230;Sparkasse Freyung-Grafenau;94545;Hohenau;
74051230;Sparkasse Freyung-Grafenau;94118;Jandelsbrunn;
74051230;Sparkasse Freyung-Grafenau;94146;Hinterschmiding;
74061101;Raiffeisenbank Am Goldenen Steig;94133;Röhrnbach;GENODEF1RGS
74061101;Raiffeisenbank Am Goldenen Steig;94065;Waldkirchen;
74061101;Raiffeisenbank Am Goldenen Steig;94513;Schönberg;
74061101;Raiffeisenbank Am Goldenen Steig;94157;Perlesreut;
74061101;Raiffeisenbank Am Goldenen Steig;94160;Ringelai;
74061101;Raiffeisenbank Am Goldenen Steig (Gf P2);94133;Röhrnbach;
74061101;Raiffeisenbank Am Goldenen Steig Gs Haus, Wald;94481;Grafenau;
74061564;Raiffeisenbank Unteres Inntal;94152;Neuhaus a.Inn;GENODEF1NUI
74061564;Raiffeisenbank Unteres Inntal (Gf P2);94152;Neuhaus a.Inn;
74061564;Raiffeisenbank Unteres Inntal Gs Hartkirchen;94060;Pocking;
74061564;Raiffeisenbank Unteres Inntal Zw Würding;94072;Bad Füssing;
74061670;Raiffeisenbank Ortenburg-Kirchberg;94496;Ortenburg;GENODEF1ORT
74061670;Raiffeisenbank (Gf P2);94493;Ortenburg;
74061670;Raiffeisenbank Ortenburg Zw Sandbach;94474;Vilshofen an der Donau;
74061813;VR-Bank Rottal-Inn;84347;Pfarrkirchen;GENODEF1PFK
74061813;VR-Bank Rottal-Inn;84359;Simbach a. Inn;
74061813;VR-Bank Rottal-Inn;94094;Rotthalmünster;
74061813;VR-Bank Rottal-Inn;84307;Eggenfelden;
74061813;VR-Bank Rottal-Inn;84326;Falkenberg;
74061813;VR-Bank Rottal-Inn;84332;Hebertsfelden;
74061813;VR-Bank Rottal-Inn;84381;Johanniskirchen;
74061813;VR-Bank Rottal-Inn;84337;Schönau;
74061813;VR-Bank Rottal-Inn;84389;Postmünster;
74061813;VR-Bank Rottal-Inn;84367;Tann;
74061813;VR-Bank Rottal-Inn;84375;Kirchdorf a. Inn;
74061813;VR-Bank Rottal-Inn;84364;Bad Birnbach;
74061813;VR-Bank Rottal-Inn;84378;Dietersburg;
74061813;VR-Bank Rottal-Inn;94140;Ering;
74061813;VR-Bank Rottal-Inn;84385;Egglham;
74061813;VR-Bank Rottal-Inn;94149;Kößlarn;
74061813;VR-Bank Rottal-Inn;84384;Wittibreut;
74061813;VR-Bank Rottal-Inn;84371;Triftern;
74061813;VR-Bank Rottal-Inn;94424;Arnstorf;
74061813;VR-Bank Rottal-Inn;84323;Massing;
74061813;VR-Bank Rottal-Inn;94436;Simbach;
74061813;VR-Bank Rottal-Inn;84552;Geratskirchen;
74061813;VR-Bank Rottal-Inn;84339;Unterdietfurt;
74061813;VR-Bank Rottal-Inn;84329;Wurmannsquick;
74061813;VR-Bank Rottal-Inn;84140;Gangkofen;
74061813;VR-Bank Rottal-Inn;84494;Neumarkt-Sankt Veit;
74061813;VR-Bank Rottal-Inn (Gf P2);84347;Pfarrkirchen;
74061814;VR-Bank Rottal-Inn Gf GAA;84347;Pfarrkirchen;GENODEF1PFK
74062490;Volksbank - Raiffeisenbank Vilshofen;94474;Vilshofen an der Donau;GENODEF1VIR
74062490;Volksbank - Raiffeisenbank Vilshofen;94501;Aidenbach;
74062490;Volksbank - Raiffeisenbank Vilshofen;94535;Eging a.See;
74062490;Volksbank - Raiffeisenbank Vilshofen;94542;Haarbach;
74062490;Volksbank - Raiffeisenbank Vilshofen;94544;Hofkirchen;
74062490;Volksbank - Raiffeisenbank Vilshofen;94501;Aldersbach;
74062490;Volksbank - Raiffeisenbank Vilshofen;94575;Windorf;
74062490;Volksbank - Raiffeisenbank Vilshofen;94086;Bad Griesbach i.Rottal;
74062490;Volksbank - Raiffeisenbank Vilshofen;94496;Ortenburg;
74062490;Volksbank - Raiffeisenbank Vilshofen;94486;Osterhofen;
74062490;Volksbank - Raiffeisenbank Vilshofen;94508;Schöllnach;
74062490;Volksbank - Raiffeisenbank Vilshofen (GF P2);94474;Vilshofen an der Donau;
74062786;Raiffeisenbank i Lkr Passau-Nord;94113;Tiefenbach;GENODEF1TIE
74062786;Raiffeisenbank i Lkr Passau-Nord;94124;Büchlberg;
74062786;Raiffeisenbank i Lkr Passau-Nord;94538;Fürstenstein;
74062786;Raiffeisenbank i Lkr Passau-Nord;94034;Passau;
74062786;Raiffeisenbank i Lkr Passau-Nord;94116;Hutthurm;
74062786;Raiffeisenbank i Lkr Passau-Nord;94154;Neukirchen vorm Wald;
74062786;Raiffeisenbank i Lkr Passau-Nord;94104;Tittling;
74062786;Raiffeisenbank i Lkr Passau-Nord;94161;Ruderting;
74062786;Raiffeisenbank i Lkr Passau-Nord;94169;Thurmansbang;
74062786;Raiffeisenbank i Lkr Passau-Nord (Gf P2);94113;Tiefenbach;
74064593;Raiffeisenbank;94108;Wegscheid;GENODEF1WSD
74064593;Raiffeisenbank (Gf P2);94108;Wegscheid;
74064593;Raiffeisenbank Wegscheid;94139;Breitenberg;
74065782;Raiffeisenbank Salzweg-Thyrnau -alt-;94119;Salzweg;GENODEF1SZT
74065782;Raiffeisenbank Salzweg-Thyrnau (Gf P2);94119;Salzweg;
74066749;Raiffeisenbank Südl. Bayerischer Wald;94049;Hauzenberg;GENODEF1HZN
74066749;Raiffeisenbank Südl. Bayerischer Wald;94130;Obernzell;
74066749;Raiffeisenbank Südl. Bayerischer Wald;94105;Untergriesbach;
74066749;Raiffeisenbank Südl. Bayerischer Wald;94164;Sonnen;
74066749;Raiffeisenbank Südl. Bayerischer Wald;94136;Thyrnau;
74066749;Raiffeisenbank Südl. Bayerischer Wald;94034;Passau;
74066749;Raiffeisenbank Südl. Bayerischer Wald;94119;Salzweg;
74066749;Raiffeisenbank Südl. Bayerischer Wald (Gf P2);94049;Hauzenberg;
74067000;Rottaler Raiffeisenbank;94060;Pocking;GENODEF1POC
74067000;Rottaler Raiffeisenbank;94137;Bayerbach;
74067000;Rottaler Raiffeisenbank;94072;Bad Füssing;
74067000;Rottaler Raiffeisenbank;94086;Bad Griesbach i.Rottal;
74067000;Rottaler Raiffeisenbank;94148;Kirchham;
74067000;Rottaler Raiffeisenbank;94167;Tettenweis;
74067000;Rottaler Raiffeisenbank;94094;Rotthalmünster;
