Bank-leitzahl;Bezeichnung;PLZ;Ort;BIC
75069020;Raiffeisenbank Bruck;92436;Bruck i.d.OPf.;GENODEF1BUK
75069038;Raiffeisenbank Falkenstein-Wörth;93167;Falkenstein;GENODEF1FKS
75069050;Raiffeisenbank Grafenwöhr-Kirchenthumbach -alt-;92655;Grafenwöhr;GENODEF1GRW
75069055;Raiffeisenbank Alteglofsheim-Hagelstadt;93095;Hagelstadt;GENODEF1HGA
75069061;Raiffeisenbank im Oberpfälzer Jura;92331;Parsberg;GENODEF1HEM
75069078;Raiffeisenbank;93161;Sinzing;GENODEF1SZV
75069081;Raiffeisenbank Bad Kötzting;93444;Bad Kötzting;GENODEF1KTZ
75069094;Raiffeisenbank Parsberg-Velburg -alt-;92327;Parsberg;GENODEF1PAR
75069110;Raiffeisenbank Eschlkam-Lam-Lohberg-Neukirchen b Hl Blut;93453;Neukirchen b.Hl.Blut;GENODEF1NKN
75069171;VR Bank Mittlere Oberpfalz;92507;Nabburg;GENODEF1SWD
75070013;Deutsche Bank;93003;Regensburg;DEUTDEMM750
75070013;Deutsche Bank;94301;Straubing;DEUTDEMM751
75070013;Deutsche Bank;94457;Deggendorf;DEUTDEMM741
75070013;Deutsche Bank;94003;Passau;DEUTDEMM752
75070024;DB Privat- und Firmenkundenbank (Deutsche Bank PGK);93003;Regensburg;DEUTDEDB750
75070024;DB Privat- und Firmenkundenbank (Deutsche Bank PGK);94457;Deggendorf;DEUTDEDB741
75070024;DB Privat- und Firmenkundenbank (Deutsche Bank PGK);94003;Passau;DEUTDEDB752
75070024;DB Privat- und Firmenkundenbank (Deutsche Bank PGK);94301;Straubing;DEUTDEDB751
75080003;Commerzbank vormals Dresdner Bank;93015;Regensburg;DRESDEFF750
75090000;Volksbank Raiffeisenbank Regensburg-Schwandorf;93019;Regensburg;GENODEF1R01
75090300;LIGA Bank;93006;Regensburg;GENODEF1M05
75090500;Sparda-Bank Ostbayern;93063;Regensburg;GENODEF1S05
75090629;apoBank;93015;Regensburg;DAAEDED1029
75090900;VR Bank Niederbayern-Oberpfalz;93047;Regensburg;GENODEF1P18
75091400;VR Bank Burglengenfeld -alt-;93133;Burglengenfeld;GENODEF1BLF
75220070;UniCredit Bank - HypoVereinsbank;92202;Amberg;HYVEDEMM405
75220070;UniCredit Bank - HypoVereinsbank;92229;Sulzbach-Rosenberg;HYVEDEMM405
75240000;Commerzbank;92224;Amberg;COBADEFFXXX
75250000;Sparkasse Amberg-Sulzbach;92206;Amberg;BYLADEM1ABG
75261700;Raiffeisenbank Sulzbach-Rosenberg;92237;Sulzbach-Rosenberg;GENODEF1SZH
75290000;Volksbank-Raiffeisenbank Amberg;92212;Amberg;GENODEF1AMV
75320075;UniCredit Bank - HypoVereinsbank;92612;Weiden i.d.OPf.;HYVEDEMM454
75340090;Commerzbank;92637;Weiden i.d.OPf.;COBADEFFXXX
75350000;Sparkasse Oberpfalz Nord;92615;Weiden i.d.OPf.;BYLADEM1WEN
75351960;Vereinigte Sparkassen Eschenbach i d Opf;92660;Neustadt a.d.Waldnaab;BYLADEM1ESB
75360011;Raiffeisenbank Weiden -alt-;92637;Weiden i.d.OPf.;GENODEF1WEO
75362039;Raiffeisenbank Floß;92685;Floß;GENODEF1FLS
75363189;Raiffeisenbank Neustadt-Vohenstrauß;92648;Vohenstrauß;GENODEF1NEW
75390000;Volksbank Raiffeisenbank Nordoberpfalz;92637;Weiden i.d.OPf.;GENODEF1WEV
76000000;Bundesbank;90327;Nürnberg;MARKDEF1760
76010085;Postbank Ndl der DB Privat- und Firmenkundenbank;90322;Nürnberg;PBNKDEFFXXX
76020070;UniCredit Bank - HypoVereinsbank;90327;Nürnberg;HYVEDEMM460
76020070;UniCredit Bank - HypoVereinsbank;91192;Lauf a.d.Pegnitz;HYVEDEMM460
76020070;UniCredit Bank - HypoVereinsbank;92306;Neumarkt i.d.OPf.;HYVEDEMM460
76020070;UniCredit Bank - HypoVereinsbank;90533;Feucht;HYVEDEMM460
76020070;UniCredit Bank - HypoVereinsbank;91211;Hersbruck;HYVEDEMM460
76020070;UniCredit Bank - HypoVereinsbank;90514;Altdorf b. Nürnberg;HYVEDEMM460
76020099;UniCredit Bank - HypoVereinsbank Prepaid Card;90327;Nürnberg;HYVEDEMMCAR
76026000;norisbank;10625;Berlin;NORSDE71XXX
76030080;BNP Paribas Niederlassung Deutschland;90402;Nürnberg;CSDBDE71XXX
76030600;Isbank Fil Nürnberg;90429;Nürnberg;ISBKDEFXNUR
76030800;flatex Bank;60327;Frankfurt am Main;BIWBDE33760
76032000;TeamBank Nürnberg;90471;Nürnberg;TEAMDE71XXX
76032001;TeamBank Nürnberg GF Austria;90471;Nürnberg;TEAMDE71TAT
76035000;UmweltBank;90489;Nürnberg;UMWEDE7NXXX
76040060;Commerzbank CC;90402;Nürnberg;COBADEFFXXX
76040061;Commerzbank;90006;Nürnberg;COBADEFFXXX
76040062;Commerzbank CC;90402;Nürnberg;COBADEFFXXX
76040065;Commerzbank, Filiale Nürnberg 2;90006;Nürnberg;COBADEFFXXX
76050000;Bayerische Landesbank;90041;Nürnberg;BYLADEMMXXX
76050101;Sparkasse Nürnberg;90327;Nürnberg;SSKNDE77XXX
76052080;Sparkasse Neumarkt i d OPf-Parsberg;92303;Neumarkt i.d.OPf.;BYLADEM1NMA
76060000;DZ BANK;90002;Nürnberg;GENODEFF760
76060618;Volksbank Raiffeisenbank;90019;Nürnberg;GENODEF1N02
76060620;Volksbank Raiffeisenbank Nürnberg (Gf GAA);90402;Nürnberg;GENODEF1N02
76061025;Raiffeisen Spar+Kreditbank Lauf a d Pegnitz;91207;Lauf a.d.Pegnitz;GENODEF1LAU
76061482;Raiffeisenbank Hersbruck;91213;Hersbruck;GENODEF1HSB
76069369;Raiffeisenbank Auerbach-Freihung;91275;Auerbach i.d.OPf.;GENODEF1AUO
76069372;Raiffeisenbank Bad Windsheim;91438;Bad Windsheim;GENODEF1WDS
76069378;Raiffeisenbank;91572;Bechhofen;GENODEF1BEH
76069404;Raiffeisenbank Uehlfeld-Dachsbach;91462;Dachsbach;GENODEF1DSB
76069409;Raiffeisenbank Dietenhofen -alt-;90597;Dietenhofen;GENODEF1DIH
76069410;Raiffeisenbank Dietersheim und Umgebung;91463;Dietersheim;GENODEF1DIM
76069440;Raiffeisenbank Altdorf-Feucht;90537;Feucht;GENODEF1FEC
76069441;VR-Bank Feuchtwangen-Limes -alt-;91551;Feuchtwangen;GENODEF1FEW
76069448;Raiffeisenbank -alt-;92272;Freudenberg;GENODEF1FRD
76069449;Raiffeisen - meine Bank;91161;Hilpoltstein;GENODEF1FYS
76069462;Raiffeisenbank Greding - Thalmässing;91171;Greding;GENODEF1GDG
76069468;Raiffeisenbank Weißenburg-Gunzenhausen;91781;Weißenburg i.Bay.;GENODEF1GU1
76069486;Raiffeisenbank Hirschau;92242;Hirschau;GENODEF1HSC
76069512;Raiffeisenbank Knoblauchsland Nürnberg-Buch;90427;Nürnberg;GENODEF1N08
76069553;Raiffeisenbank Neumarkt;92305;Neumarkt i.d.OPf.;GENODEF1NM1
76069559;VR meine Bank;91406;Neustadt a.d.Aisch;GENODEF1NEA
76069564;Raiffeisenbank Oberferrieden-Burgthann;90559;Burgthann;GENODEF1BTO
76069576;Raiffeisenbank Plankstetten;92334;Berching;GENODEF1BPL
76069598;Raiffeisenbank Großhabersdorf-Roßtal -alt-;90572;Roßtal;GENODEF1RSS
76069602;Raiffeisenbank Seebachgrund;91093;Heßdorf;GENODEF1HSE
76069611;Raiffeisenbank Unteres Vilstal;92287;Schmidmühlen;GENODEF1SDM
76069635;Raiffeisenbank Ursensollen-Ammerthal-Hohenburg -alt-;92289;Ursensollen;GENODEF1URS
76069663;Raiffeisenbank Heilsbronn-Windsbach;91575;Windsbach;GENODEF1WBA
76069669;Raiffeisenbank Bibertgrund;90513;Zirndorf;GENODEF1ZIR
76070012;Deutsche Bank;90101;Nürnberg;DEUTDEMM760
76070012;Deutsche Bank;95403;Bayreuth;DEUTDEMM773
76070012;Deutsche Bank;96047;Bamberg;DEUTDEMM762
76070012;Deutsche Bank;91004;Erlangen;DEUTDEMM763
76070012;Deutsche Bank;96404;Coburg;DEUTDEMM783
76070012;Deutsche Bank;90703;Fürth;DEUTDEMM764
76070012;Deutsche Bank;90505;Zirndorf;DEUTDEMM769
76070012;Deutsche Bank;95302;Kulmbach;DEUTDEMM774
76070012;Deutsche Bank;91294;Forchheim;DEUTDEMM768
76070012;Deutsche Bank;91503;Ansbach;DEUTDEMM761
76070012;Deutsche Bank;92203;Amberg;DEUTDEMM765
76070012;Deutsche Bank;92603;Weiden i.d.OPf.;DEUTDEMM766
76070012;Deutsche Bank;92301;Neumarkt i.d.OPf.;DEUTDEMM767
76070012;Deutsche Bank;91193;Lauf a.d.Pegnitz;DEUTDEMM772
76070012;Deutsche Bank;91103;Schwabach;DEUTDEMM771
76070024;DB Privat- und Firmenkundenbank (Deutsche Bank PGK);90101;Nürnberg;DEUTDEDB760
76070024;DB Privat- und Firmenkundenbank (Deutsche Bank PGK);92203;Amberg;DEUTDEDB765
76070024;DB Privat- und Firmenkundenbank (Deutsche Bank PGK);91503;Ansbach;DEUTDEDB761
76070024;DB Privat- und Firmenkundenbank (Deutsche Bank PGK);96047;Bamberg;DEUTDEDB762
76070024;DB Privat- und Firmenkundenbank (Deutsche Bank PGK);95403;Bayreuth;DEUTDEDB773
76070024;DB Privat- und Firmenkundenbank (Deutsche Bank PGK);96404;Coburg;DEUTDEDB783
76070024;DB Privat- und Firmenkundenbank (Deutsche Bank PGK);91004;Erlangen;DEUTDEDB763
76070024;DB Privat- und Firmenkundenbank (Deutsche Bank PGK);91294;Forchheim;DEUTDEDB768
76070024;DB Privat- und Firmenkundenbank (Deutsche Bank PGK);90703;Fürth;DEUTDEDB764
76070024;DB Privat- und Firmenkundenbank (Deutsche Bank PGK);95302;Kulmbach;DEUTDEDB774
76070024;DB Privat- und Firmenkundenbank (Deutsche Bank PGK);91193;Lauf a.d.Pegnitz;DEUTDEDB772
76070024;DB Privat- und Firmenkundenbank (Deutsche Bank PGK);92301;Neumarkt i.d.OPf.;DEUTDEDB767
76070024;DB Privat- und Firmenkundenbank (Deutsche Bank PGK);91103;Schwabach;DEUTDEDB771
76070024;DB Privat- und Firmenkundenbank (Deutsche Bank PGK);92603;Weiden i.d.OPf.;DEUTDEDB766
76070024;DB Privat- und Firmenkundenbank (Deutsche Bank PGK);90505;Zirndorf;DEUTDEDB769
76080040;Commerzbank vormals Dresdner Bank;90327;Nürnberg;DRESDEFF760
76080053;Commerzbank vormals Dresdner Bank Zw 53;95011;Hof;DRESDEFFAGI
76080055;Commerzbank vormals Dresdner Bank Zw 55;95011;Hof;DRESDEFFI25
76080085;Commerzbank vormals Dresdner Bank, PCC DCC-ITGK 1;90001;Nürnberg;DRESDEFFJ26
76080086;Commerzbank vormals Dresdner Bank, PCC DCC-ITGK 2;90001;Nürnberg;DRESDEFFJ27
76089480;Commerzbank vormals Dresdner Bank ITGK;90327;Nürnberg;DRESDEFFI24
76089482;Commerzbank vormals Dresdner Bank ITGK;90403;Nürnberg;DRESDEFFI46
76090400;Evenord-Bank;90439;Nürnberg;GENODEF1N03
76090500;Sparda-Bank Nürnberg;90026;Nürnberg;GENODEF1S06
76090613;apoBank;90007;Nürnberg;DAAEDED1013
76090900;PSD Bank;90328;Nürnberg;GENODEF1P17
76211900;CVW-Privatbank;91452;Wilhermsdorf;GENODEF1WHD
76220073;UniCredit Bank - HypoVereinsbank;90702;Fürth;HYVEDEMM419
76220073;UniCredit Bank - HypoVereinsbank;90575;Langenzenn;HYVEDEMM419
76220073;UniCredit Bank - HypoVereinsbank;90505;Zirndorf;HYVEDEMM419
76230000;BSQ Bauspar;90347;Nürnberg;QUBADE71XXX
76240011;Commerzbank Fürth Bayern;90762;Fürth;COBADEFFXXX
76250000;Sparkasse Fürth;90762;Fürth;BYLADEM1SFU
76251020;Sparkasse im Landkreis Neustadt a.d. Aisch - Bad Windsheim;91405;Neustadt a.d.Aisch;BYLADEM1NEA
76260451;Raiffeisen-Volksbank Fürth -alt-;90763;Fürth;GENODEF1FUE
76320072;UniCredit Bank - HypoVereinsbank;91051;Erlangen;HYVEDEMM417
76320072;UniCredit Bank - HypoVereinsbank;91294;Forchheim;HYVEDEMM417
76320072;UniCredit Bank - HypoVereinsbank;91401;Neustadt a.d.Aisch;HYVEDEMM417
76320072;UniCredit Bank - HypoVereinsbank;91065;Herzogenaurach;HYVEDEMM417
76340061;Commerzbank Erlangen;91052;Erlangen;COBADEFFXXX
76350000;Stadt- u. Kreissparkasse Erlangen Höchstadt Herzogenaurach;91051;Erlangen;BYLADEM1ERH
76351040;Sparkasse Forchheim;91299;Forchheim;BYLADEM1FOR
76351560;Kreissparkasse Höchstadt;91311;Höchstadt a.d.Aisch;BYLADEM1HOS
76360033;VR-Bank Erlangen-Höchstadt-Herzogenaurach;91052;Erlangen;GENODEF1ER1
76391000;VR Bank Bamberg-Forchheim Volks- Raiffeisenbank;96014;Bamberg;GENODEF1FOH
76420080;UniCredit Bank - HypoVereinsbank;91126;Schwabach;HYVEDEMM065
76420080;UniCredit Bank - HypoVereinsbank;91139;Roth;HYVEDEMM065
76450000;Sparkasse Mittelfranken-Süd;91154;Roth;BYLADEM1SRS
76460015;Raiffeisenbank Roth-Schwabach;91154;Roth;GENODEF1SWR
76461485;Raiffeisenbank am Rothsee -alt-;91161;Hilpoltstein;GENODEF1HPN
76520071;UniCredit Bank - HypoVereinsbank;91502;Ansbach;HYVEDEMM406
76520071;UniCredit Bank - HypoVereinsbank;91770;Weißenburg i.Bay.;HYVEDEMM406
76520071;UniCredit Bank - HypoVereinsbank;91701;Gunzenhausen;HYVEDEMM406
76520071;UniCredit Bank - HypoVereinsbank;91533;Rothenburg ob der Tauber;HYVEDEMM406
76520071;UniCredit Bank - HypoVereinsbank;91714;Wassertrüdingen;HYVEDEMM406
76520071;UniCredit Bank - HypoVereinsbank;91543;Dinkelsbühl;HYVEDEMM406
76550000;Sparkasse Ansbach;91509;Ansbach;BYLADEM1ANS
76551020;Kreis- und Stadtsparkasse Dinkelsbühl -alt-;91543;Dinkelsbühl;BYLADEM1DKB
76551540;Vereinigte Sparkassen Gunzenhausen;91705;Gunzenhausen;BYLADEM1GUN
76551860;Stadt- und Kreissparkasse Rothenburg -alt-;91541;Rothenburg ob der Tauber;BYLADEM1ROT
76560060;VR-Bank Mittelfranken West;91522;Ansbach;GENODEF1ANS
76591000;VR-Bank Feuchtwangen-Dinkelsbühl;91550;Dinkelsbühl;GENODEF1DKV
77020070;UniCredit Bank - HypoVereinsbank;96002;Bamberg;HYVEDEMM411
77020070;UniCredit Bank - HypoVereinsbank;96204;Lichtenfels;HYVEDEMM411
77040080;Commerzbank Bamberg;96047;Bamberg;COBADEFFXXX
77050000;Sparkasse Bamberg;96055;Bamberg;BYLADEM1SKB
77060100;VR Bank Bamberg Raiffeisen-Volksbank -alt-;96014;Bamberg;GENODEF1BA2
77061004;Raiffeisenbank Obermain Nord;96264;Altenkunstadt;GENODEF1ALK
77061425;Raiffeisen-Volksbank -alt-;96106;Ebern;GENODEF1EBR
77062014;Raiffeisenbank Burgebrach-Stegaurach;96138;Burgebrach;GENODEF1BGB
77062139;Raiffeisen-Volksbank Bad Staffelstein;96226;Bad Staffelstein;GENODEF1SFF
77069044;Raiffeisenbank Küps-Mitwitz-Stockheim;96328;Küps;GENODEF1KC2
77069051;Raiffeisenbank -alt-;91332;Heiligenstadt i.OFr.;GENODEF1HIS
77069052;Raiffeisenbank;91336;Heroldsbach;GENODEF1HOB
77069091;Raiffeisenbank Ebrachgrund;96172;Mühlhausen;GENODEF1SFD
77069461;Vereinigte Raiffeisenbanken;91321;Gräfenberg;GENODEF1GBF
77069739;Raiffeisenbank Thurnauer Land;95349;Thurnau;GENODEF1THA
77069746;Raiffeisenbank;95517;Emtmannsberg;GENODEF1ETB
77069764;Raiffeisenbank Oberpfalz NordWest;95478;Kemnath;GENODEF1KEM
77069782;Raiffeisenbank am Kulm;95469;Speichersdorf;GENODEF1SPK
77069836;Raiffeisenbank Berg-Bad Steben -alt-;95180;Berg;GENODEF1BGO
77069868;Raiffeisenbank Oberland;95352;Marktleugast;GENODEF1MGA
77069870;Raiffeisenbank Hochfranken West;95236;Stammbach;GENODEF1SZF
77069906;Raiffeisenbank Wüstenselbitz;95233;Helmbrechts;GENODEF1WSZ
77069908;Raiffeisenbank Sparneck-Stammbach-Zell -alt-;95236;Stammbach;GENODEF1ZSP
77091800;VR-Bank Lichtenfels-Ebern;96215;Lichtenfels;GENODEF1LIF
77120073;UniCredit Bank - HypoVereinsbank;95326;Kulmbach;HYVEDEMM289
77120073;UniCredit Bank - HypoVereinsbank;96301;Kronach;HYVEDEMM289
77140061;Commerzbank;95326;Kulmbach;COBADEFFXXX
77150000;Sparkasse Kulmbach-Kronach;95311;Kulmbach;BYLADEM1KUB
77190000;VR Bank Oberfranken Mitte;95326;Kulmbach;GENODEF1KU1
77300000;Bundesbank eh Bayreuth;80711;München;MARKDEF1773
77320072;UniCredit Bank - HypoVereinsbank;95402;Bayreuth;HYVEDEMM412
77320072;UniCredit Bank - HypoVereinsbank;91253;Pegnitz;HYVEDEMM412
77322200;Fondsdepot Bank;95030;Hof;FODBDE77XXX
77340076;Commerzbank;95444;Bayreuth;COBADEFFXXX
77350110;Sparkasse Bayreuth;95440;Bayreuth;BYLADEM1SBT
77361600;Raiffeisen-Volksbank Kronach-Ludwigsstadt -alt-;96306;Kronach;GENODEF1KC1
77363749;Raiffeisenbank;95482;Gefrees;GENODEF1GFS
77365792;Raiffeisenbank Fränkische Schweiz;96142;Hollfeld;GENODEF1HWA
77390000;Volksbank-Raiffeisenbank Bayreuth;95401;Bayreuth;GENODEF1BT1
77390628;apoBank;95403;Bayreuth;DAAEDED1028
78020070;UniCredit Bank - HypoVereinsbank;95011;Hof;HYVEDEMM424
78020070;UniCredit Bank - HypoVereinsbank;95203;Münchberg;HYVEDEMM424
78020070;UniCredit Bank - HypoVereinsbank;95615;Marktredwitz;HYVEDEMM424
78020070;UniCredit Bank - HypoVereinsbank;95224;Helmbrechts;HYVEDEMM424
78020070;UniCredit Bank - HypoVereinsbank;95085;Selb;HYVEDEMM424
78040081;Commerzbank Hof Saale;95028;Hof;COBADEFFXXX
78050000;Sparkasse Hochfranken;95015;Hof;BYLADEM1HOF
78055050;Sparkasse Hochfranken -alt-;95089;Selb;BYLADEM1FIG
78060896;VR Bank Bayreuth-Hof;95444;Bayreuth;GENODEF1HO1
78140000;Commerzbank;95643;Tirschenreuth;COBADEFFXXX
78160069;VR-Bank Fichtelgebirge-Frankenwald;95605;Marktredwitz;GENODEF1MAK
78161575;Raiffeisenbank im Stiftland -alt-;95645;Waldsassen;GENODEF1WSS
78320076;UniCredit Bank - HypoVereinsbank;96402;Coburg;HYVEDEMM480
78320076;UniCredit Bank - HypoVereinsbank;96456;Neustadt b. Coburg;HYVEDEMM480
78340091;Commerzbank;96404;Coburg;COBADEFFXXX
78350000;Sparkasse Coburg-Lichtenfels;96421;Coburg;BYLADEM1COB
78360000;VR-Bank Coburg;96416;Coburg;GENODEF1COS
79000000;Bundesbank;97010;Würzburg;MARKDEF1790
79020076;UniCredit Bank - HypoVereinsbank;97067;Würzburg;HYVEDEMM455
79020076;UniCredit Bank - HypoVereinsbank;97196;Ochsenfurt;HYVEDEMM455
79020076;UniCredit Bank - HypoVereinsbank;97820;Marktheidenfeld;HYVEDEMM455
79020076;UniCredit Bank - HypoVereinsbank;97747;Karlstadt;HYVEDEMM455
79020076;UniCredit Bank - HypoVereinsbank;97303;Kitzingen;HYVEDEMM455
79020076;UniCredit Bank - HypoVereinsbank;97326;Volkach;HYVEDEMM455
79020076;UniCredit Bank - HypoVereinsbank;97805;Lohr a. Main;HYVEDEMM455
79030001;Fürstlich Castellsche Bank Credit-Casse;97070;Würzburg;FUCEDE77XXX
79032038;Merkur Bank;97762;Hammelburg;BSHADE71XXX
79040047;Commerzbank Würzburg;97070;Würzburg;COBADEFFXXX
79050000;Sparkasse Mainfranken Würzburg;97067;Würzburg;BYLADEM1SWU
79061000;Raiffeisenbank-alt-;97195;Ochsenfurt;GENODEF1OCH
79062106;Raiffeisenbank -alt-;97754;Hammelburg;GENODEF1HAB
79063060;Raiffeisenbank Estenfeld-Bergtheim;97230;Estenfeld;GENODEF1EFD
79063122;Raiffeisenbank Höchberg;97201;Höchberg;GENODEF1HBG
79065028;VR-Bank Bad Kissingen;97670;Bad Kissingen;GENODEF1BRK
79069001;Raiffeisenbank Volkacher Mainschleife - Wiesentheid;97332;Volkach;GENODEF1WED
79069010;VR-Bank Schweinfurt;97421;Schweinfurt;GENODEF1ATE
79069031;Raiffeisenbank Bütthard-Gaukönigshofen;97244;Bütthard;GENODEF1BHD
79069150;Raiffeisenbank Main-Spessart;97816;Lohr a. Main;GENODEF1GEM
79069165;Volksbank Raiffeisenbank Rhön-Grabfeld;97616;Bad Neustadt a.d.Saale;GENODEF1MLV
79069181;Raiffeisenbank;97720;Nüdlingen;GENODEF1NDL
79069188;Raiffeisenbank im Grabfeld;97528;Sulzdorf a.d.Lederhecke;GENODEF1SLZ
79069213;Raiffeisenbank Maßbach;97517;Rannungen;GENODEF1RNM
79069271;Raiffeisenbank -alt-;97291;Thüngersheim;GENODEF1THH
79070016;Deutsche Bank;97004;Würzburg;DEUTDEMM790
79070016;Deutsche Bank;97408;Schweinfurt;DEUTDEMM791
79070016;Deutsche Bank;97962;Bad Mergentheim;DEUTDEMM792
79070024;DB Privat- und Firmenkundenbank (Deutsche Bank PGK);97004;Würzburg;DEUTDEDB790
79070024;DB Privat- und Firmenkundenbank (Deutsche Bank PGK);97962;Bad Mergentheim;DEUTDEDB792
79070024;DB Privat- und Firmenkundenbank (Deutsche Bank PGK);97408;Schweinfurt;DEUTDEDB791
79080052;Commerzbank vormals Dresdner Bank;97031;Würzburg;DRESDEFF790
79080085;Commerzbank vormals Dresdner Bank, PCC DCC-ITGK 1;97001;Würzburg;DRESDEFFJ28
79090000;Volksbank Raiffeisenbank Würzburg;97070;Würzburg;GENODEF1WU1
79090624;apoBank;97004;Würzburg;DAAEDED1024
79161058;Raiffeisenbank Fränkisches Weinland -alt-;97334;Nordheim a. Main;GENODEF1ERN
79161499;Raiffeisenbank Kitzinger Land;97342;Obernbreit;GENODEF1OBR
79190000;VR Bank Kitzingen;97318;Kitzingen;GENODEF1KT1
79320075;UniCredit Bank - HypoVereinsbank;97408;Schweinfurt;HYVEDEMM451
79320075;UniCredit Bank - HypoVereinsbank;97688;Bad Kissingen;HYVEDEMM451
79320075;UniCredit Bank - HypoVereinsbank;97615;Bad Neustadt a.d.Saale;HYVEDEMM451
79320075;UniCredit Bank - HypoVereinsbank;97437;Haßfurt;HYVEDEMM451
79320075;UniCredit Bank - HypoVereinsbank;36015;Fulda;HYVEDEMM451
79330111;Bankhaus Max Flessa;97421;Schweinfurt;FLESDEMMXXX
79340054;Commerzbank Schweinfurt;97421;Schweinfurt;COBADEFFXXX
79350000;Städtische Sparkasse Schweinfurt -alt-;97410;Schweinfurt;BYLADEM1SSW
79350101;Sparkasse Schweinfurt-Haßberge;97410;Schweinfurt;BYLADEM1KSW
79351010;Sparkasse Bad Kissingen;97667;Bad Kissingen;BYLADEM1KIS
79351730;Sparkasse Ostunterfranken -alt-;97432;Haßfurt;BYLADEM1HAS
79353090;Sparkasse Bad Neustadt a d Saale;97615;Bad Neustadt a.d.Saale;BYLADEM1NES
79362081;VR-Bank Gerolzhofen;97447;Gerolzhofen;GENODEF1GZH
79363016;Volksbank Raiffeisenbank Rhön-Grabfeld -alt-;97607;Bad Neustadt a.d.Saale;GENODEF1NDT
79363151;Raiffeisen-Volksbank Haßberge;97437;Haßfurt;GENODEF1HAS
79364069;Raiffeisenbank Frankenwinheim und Umgebung;97447;Frankenwinheim;GENODEF1FWH
79380051;Commerzbank vormals Dresdner Bank;97408;Schweinfurt;DRESDEFF793
79520070;UniCredit Bank - HypoVereinsbank;63701;Aschaffenburg;HYVEDEMM407
79520070;UniCredit Bank - HypoVereinsbank;63747;Alzenau;HYVEDEMM407
79520070;UniCredit Bank - HypoVereinsbank;63777;Obernburg a. Main;HYVEDEMM407
79520070;UniCredit Bank - HypoVereinsbank;63882;Miltenberg;HYVEDEMM407
79540049;Commerzbank;63707;Aschaffenburg;COBADEFFXXX
79550000;Sparkasse Aschaffenburg Alzenau;63736;Aschaffenburg;BYLADEM1ASA
79561348;Raiffeisenbank Bachgau -alt-;63762;Großostheim;GENODEF1BAG
79562514;Raiffeisen-Volksbank Aschaffenburg;63704;Aschaffenburg;GENODEF1AB1
79565568;Raiffeisenbank Waldaschaff-Heigenbrücken;63857;Waldaschaff;GENODEF1WAA
79567531;VR-Bank;63748;Alzenau;GENODEF1ALZ
79568518;Raiffeisenbank Haibach-Obernau;63803;Haibach;GENODEF1HAC
79570024;DB Privat- und Firmenkundenbank (Deutsche Bank PGK);63741;Aschaffenburg;DEUTDEDB795
79570024;DB Privat- und Firmenkundenbank (Deutsche Bank PGK);63883;Miltenberg;DEUTDEDB796
79570051;Deutsche Bank;63741;Aschaffenburg;DEUTDEFF795
79570051;Deutsche Bank;63883;Miltenberg;DEUTDEFF796
79580099;Commerzbank vormals Dresdner Bank;63704;Aschaffenburg;DRESDEFF795
79589402;Commerzbank vormals Dresdner Bank ITGK;63704;Aschaffenburg;DRESDEFFI47
79590000;Volksbank Aschaffenburg -alt-;63739;Aschaffenburg;GENODEF1AB2
79650000;Sparkasse Miltenberg-Obernburg;63885;Miltenberg;BYLADEM1MIL
79665540;Raiffeisenbank Elsavatal;63863;Eschau;GENODEF1EAU
79666548;Raiffeisenbank Großostheim-Obernburg -alt-;63762;Großostheim;GENODEF1OBE
79668509;Raiffeisenbank Eichenbühl und Umgebung;63928;Eichenbühl;GENODEF1ENB
79690000;Raiffeisen-Volksbank Miltenberg -alt-;63888;Miltenberg;GENODEF1MIL
80020086;UniCredit Bank - HypoVereinsbank;06018;Halle (Saale);HYVEDEMM440
80020086;UniCredit Bank - HypoVereinsbank;06217;Merseburg;HYVEDEMM440
80020086;UniCredit Bank - HypoVereinsbank;06667;Weißenfels;HYVEDEMM440
80020087;UniCredit Bank - HypoVereinsbank;06815;Dessau-Roßlau;HYVEDEMM462
80020087;UniCredit Bank - HypoVereinsbank;06766;Bitterfeld-Wolfen;HYVEDEMM462
80040000;Commerzbank;06108;Halle (Saale);COBADEFFXXX
80050500;Kreissparkasse Merseburg-Querfurt -alt-;06204;Merseburg;NOLADE21MQU
80053000;Sparkasse Burgenlandkreis;06694;Zeitz;NOLADE21BLK
80053572;Stadtsparkasse Dessau;06814;Dessau-Roßlau;NOLADE21DES
80053622;Kreissparkasse Köthen -alt-;06352;Köthen (Anhalt);NOLADE21KOT
80053722;Kreissparkasse Anhalt-Bitterfeld;06732;Bitterfeld-Wolfen;NOLADE21BTF
80053762;Saalesparkasse;06093;Halle (Saale);NOLADE21HAL
80054000;Kreissparkasse Weißenfels -alt-;06654;Weißenfels;NOLADE21WSF
80055008;Sparkasse Mansfeld-Südharz;06283;Lutherstadt Eisleben;NOLADE21EIL
80055500;Salzlandsparkasse;39401;Staßfurt;NOLADE21SES
80062608;Volksbank Elsterland;06917;Jessen (Elster);GENODEF1JE1
